,LessEq_2bp,3bp_4bp,5bp_6bp,7bp_8bp,9bp_11bp,12bp_14bp,More_15bp,Insertion,MaxClass
ENSMUSG00000031960_gR484r,0.17333333333333334,0.11500000000000002,0.048333333333333325,0.18166666666666667,0.1383333333333333,0.12166666666666666,0.09999999999999996,0.12166666666666665,7bp_8bp
ENSMUSG00000041695_gR207r,0.275,0.15000000000000002,0.2225,0.04,0.125,0.05,0.07750000000000001,0.06,LessEq_2bp
ENSMUSG00000041695_gR264f,0.29428571428571426,0.2342857142857143,0.09428571428571429,0.06285714285714286,0.08857142857142859,0.02857142857142857,0.10571428571428575,0.09142857142857143,LessEq_2bp
ENSMUSG00000041695_gR302f,0.09818181818181819,0.17454545454545453,0.06545454545454545,0.04181818181818182,0.24363636363636362,0.03272727272727273,0.17818181818181822,0.16545454545454547,9bp_11bp
ENSMUSG00000037787_gR35r,0.16166666666666665,0.11,0.05833333333333333,0.02666666666666667,0.15,0.34500000000000003,0.06999999999999997,0.07833333333333332,12bp_14bp
ENSMUSG00000033579_gR488f,0.11666666666666667,0.24666666666666662,0.43333333333333335,0.030000000000000002,0.07,0.006666666666666665,0.07999999999999997,0.016666666666666666,5bp_6bp
ENSMUSG00000033579_gR403f,0.1275,0.23750000000000002,0.0325,0.0275,0.3675,0.05000000000000001,0.11000000000000001,0.0475,9bp_11bp
ENSMUSG00000033579_gR244r,0.155,0.1675,0.115,0.14250000000000002,0.07750000000000001,0.07,0.1275,0.14500000000000002,3bp_4bp
ENSMUSG00000096764_gR82f,0.10799999999999998,0.07700000000000001,0.03900000000000001,0.494,0.05800000000000001,0.06200000000000001,0.06700000000000002,0.09500000000000001,7bp_8bp
ENSMUSG00000096764_gR260f,0.28,0.08,0.02,0.06,0.24000000000000002,0.19999999999999998,0.0,0.12,LessEq_2bp
ENSMUSG00000096764_gR379f,0.13999999999999999,0.47111111111111115,0.07333333333333333,0.020000000000000004,0.08666666666666667,0.05555555555555556,0.06666666666666668,0.08666666666666667,3bp_4bp
ENSMUSG00000027130_gR17r,0.09000000000000001,0.043333333333333335,0.07333333333333333,0.10333333333333333,0.3166666666666667,0.14999999999999997,0.1533333333333333,0.07,9bp_11bp
ENSMUSG00000027130_gR166r,0.17795918367346938,0.14938775510204083,0.31755102040816324,0.052244897959183675,0.11346938775510204,0.0326530612244898,0.04122448979591836,0.11551020408163266,5bp_6bp
ENSMUSG00000027130_gR488f,0.14666666666666667,0.08666666666666667,0.2,0.21333333333333332,0.04,0.12666666666666668,0.06666666666666667,0.12,7bp_8bp
ENSMUSG00000038371_gR228r,0.21999999999999997,0.2,0.069,0.139,0.14100000000000001,0.06400000000000002,0.08700000000000002,0.08,LessEq_2bp
ENSMUSG00000038371_gR221r,0.08,0.08,0.04,0.52,0.08,0.04,0.12000000000000001,0.04,7bp_8bp
ENSMUSG00000038371_gR185r,0.11500000000000002,0.06090909090909091,0.09636363636363637,0.32636363636363636,0.057272727272727274,0.08772727272727275,0.12909090909090917,0.1272727272727273,7bp_8bp
ENSMUSG00000031948_gR385f,0.17857142857142855,0.24999999999999994,0.08000000000000002,0.014285714285714287,0.09571428571428571,0.08571428571428572,0.13714285714285712,0.15857142857142856,3bp_4bp
ENSMUSG00000031948_gR292r,0.15142857142857144,0.08,0.3619047619047619,0.051428571428571435,0.06238095238095238,0.17238095238095236,0.06571428571428574,0.05476190476190476,5bp_6bp
ENSMUSG00000031948_gR95f,0.08666666666666667,0.2333333333333333,0.04,0.3333333333333333,0.07333333333333333,0.006666666666666667,0.13333333333333333,0.09333333333333334,7bp_8bp
ENSMUSG00000063275_gR472r,0.018333333333333333,0.054999999999999986,0.8266666666666667,0.005,0.054999999999999986,0.005,0.013333333333333332,0.02166666666666667,5bp_6bp
ENSMUSG00000063275_gR236f,0.12000000000000001,0.19,0.15,0.05,0.13,0.05,0.19,0.12,3bp_4bp
ENSMUSG00000063275_gR195f,0.22999999999999998,0.09000000000000001,0.03,0.04,0.4,0.09,0.05,0.07,9bp_11bp
ENSMUSG00000037679_gR78f,0.21090909090909093,0.12181818181818183,0.07999999999999997,0.1563636363636364,0.09045454545454545,0.035,0.2009090909090911,0.10454545454545452,LessEq_2bp
ENSMUSG00000037679_gR399r,0.2775,0.06333333333333334,0.029166666666666664,0.10833333333333334,0.04499999999999999,0.24999999999999997,0.09166666666666667,0.135,LessEq_2bp
ENSMUSG00000037679_gR436r,0.13375,0.08625,0.011250000000000001,0.07250000000000001,0.5124999999999998,0.01,0.08125,0.0925,9bp_11bp
ENSMUSG00000011148_gR31r,0.18,0.46,0.04666666666666667,0.07333333333333333,0.04,0.013333333333333334,0.1,0.08666666666666667,3bp_4bp
ENSMUSG00000072720_gR303f,0.13,0.06941176470588234,0.20411764705882354,0.0935294117647059,0.04882352941176471,0.32,0.08294117647058825,0.0511764705882353,12bp_14bp
ENSMUSG00000072720_gR239r,0.24736842105263157,0.17894736842105263,0.20631578947368423,0.050526315789473676,0.042105263157894736,0.07789473684210525,0.10947368421052636,0.08736842105263158,LessEq_2bp
ENSMUSG00000072720_gR104f,0.12352941176470587,0.13176470588235292,0.17176470588235299,0.04588235294117647,0.1952941176470588,0.09882352941176473,0.11294117647058821,0.12,9bp_11bp
ENSMUSG00000068614_gR415r,0.04122448979591836,0.03959183673469388,0.046122448979591835,0.04938775510204082,0.5481632653061225,0.04408163265306122,0.026530612244897975,0.20489795918367346,9bp_11bp
ENSMUSG00000068614_gR385r,0.1336842105263158,0.13052631578947368,0.021052631578947364,0.07789473684210525,0.14947368421052631,0.12000000000000001,0.2,0.16736842105263158,More_15bp
ENSMUSG00000068614_gR287f,0.07600000000000001,0.096,0.5640000000000001,0.012,0.044000000000000004,0.008,0.16800000000000004,0.032,5bp_6bp
ENSMUSG00000025825_gR217f,0.04,0.30000000000000004,0.16,0.18,0.14,0.04,0.08,0.06,3bp_4bp
ENSMUSG00000025825_gR296f,0.20166666666666666,0.15083333333333332,0.21416666666666667,0.045,0.05333333333333333,0.040833333333333326,0.13250000000000003,0.16166666666666668,5bp_6bp
ENSMUSG00000025825_gR483f,0.166875,0.26999999999999996,0.14062499999999997,0.020625,0.083125,0.07125000000000001,0.09687500000000004,0.150625,3bp_4bp
ENSMUSG00000050627_gR402r,0.18066666666666667,0.26466666666666666,0.06266666666666668,0.04333333333333334,0.08200000000000002,0.09466666666666666,0.10066666666666665,0.17133333333333334,3bp_4bp
ENSMUSG00000050627_gR287r,0.12400000000000001,0.12879999999999997,0.05360000000000001,0.0592,0.16159999999999997,0.048,0.24319999999999986,0.18160000000000004,More_15bp
ENSMUSG00000050627_gR62f,0.11176470588235295,0.18,0.12647058823529408,0.1035294117647059,0.06294117647058824,0.16411764705882353,0.10705882352941183,0.14411764705882352,3bp_4bp
ENSMUSG00000028700_gR113f,0.131,0.11800000000000002,0.026000000000000002,0.332,0.023000000000000003,0.079,0.13300000000000003,0.158,7bp_8bp
ENSMUSG00000028700_gR220f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000028700_gR426r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000014158_gR235f,0.12666666666666665,0.17904761904761904,0.4095238095238095,0.012380952380952381,0.0838095238095238,0.019047619047619046,0.12666666666666668,0.04285714285714285,5bp_6bp
ENSMUSG00000014158_gR87r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000014158_gR32r,0.18222222222222223,0.16,0.19777777777777777,0.13555555555555557,0.037777777777777785,0.06444444444444446,0.17111111111111116,0.05111111111111111,5bp_6bp
ENSMUSG00000041697_gR289r,0.10530612244897958,0.4812244897959184,0.05795918367346939,0.04979591836734695,0.037959183673469385,0.05061224489795918,0.13387755102040821,0.08326530612244896,3bp_4bp
ENSMUSG00000041697_gR247f,0.025,0.01,0.035,0.895,0.005,0.005,0.02,0.005,7bp_8bp
ENSMUSG00000041697_gR220r,0.34,0.14,0.04,0.02,0.26,0.0,0.1,0.1,LessEq_2bp
ENSMUSG00000033400_gR304r,0.19545454545454546,0.09863636363636365,0.25,0.021363636363636362,0.15363636363636363,0.065,0.13818181818181827,0.07772727272727273,5bp_6bp
ENSMUSG00000033400_gR157f,0.12666666666666668,0.07555555555555557,0.03333333333333334,0.20222222222222225,0.12888888888888894,0.15111111111111114,0.13333333333333336,0.14888888888888888,7bp_8bp
ENSMUSG00000033400_gR145f,0.2890909090909091,0.1218181818181818,0.03272727272727273,0.09454545454545454,0.11818181818181817,0.08727272727272727,0.10545454545454541,0.15090909090909094,LessEq_2bp
ENSMUSG00000041548_gR263f,0.15,0.11,0.06,0.2,0.31000000000000005,0.060000000000000005,0.06999999999999999,0.04,9bp_11bp
ENSMUSG00000041548_gR157f,0.14,0.2533333333333333,0.02666666666666667,0.26,0.18,0.04,0.07333333333333333,0.02666666666666667,7bp_8bp
ENSMUSG00000041548_gR111f,0.17523809523809522,0.0980952380952381,0.040952380952380955,0.0980952380952381,0.31523809523809515,0.02476190476190476,0.10000000000000002,0.14761904761904762,9bp_11bp
ENSMUSG00000052557_gR31f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000052557_gR68r,0.36000000000000004,0.16,0.04,0.0,0.04,0.08,0.14,0.18,LessEq_2bp
ENSMUSG00000052557_gR375r,0.2808695652173913,0.1617391304347826,0.23652173913043475,0.052173913043478265,0.03130434782608696,0.09304347826086956,0.07043478260869564,0.07391304347826087,LessEq_2bp
ENSMUSG00000057914_gR186f,0.168,0.096,0.276,0.15600000000000003,0.1,0.1,0.028,0.07600000000000001,5bp_6bp
ENSMUSG00000057914_gR391f,0.165,0.16,0.11,0.025,0.22,0.13,0.06999999999999999,0.12,9bp_11bp
ENSMUSG00000057914_gR433f,0.09052631578947368,0.02526315789473684,0.20526315789473684,0.1610526315789474,0.2157894736842105,0.047368421052631574,0.08631578947368425,0.16842105263157897,9bp_11bp
ENSMUSG00000031928_gR273f,0.1488888888888889,0.09555555555555557,0.20888888888888887,0.13111111111111112,0.04222222222222223,0.08444444444444445,0.1288888888888889,0.16,5bp_6bp
ENSMUSG00000031928_gR287f,0.13999999999999999,0.1,0.1,0.14,0.1,0.16,0.06,0.2,Insertion
ENSMUSG00000031928_gR340f,0.1,0.17333333333333334,0.11333333333333334,0.06666666666666667,0.3066666666666666,0.03333333333333333,0.02666666666666667,0.18,9bp_11bp
ENSMUSG00000059248_gR179f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000059248_gR251f,0.19294117647058825,0.13764705882352943,0.04588235294117647,0.1,0.21529411764705883,0.030588235294117645,0.10705882352941173,0.17058823529411765,9bp_11bp
ENSMUSG00000059248_gR261f,0.11652173913043479,0.08434782608695653,0.015652173913043476,0.3817391304347827,0.17130434782608697,0.06782608695652173,0.05739130434782607,0.10521739130434782,7bp_8bp
ENSMUSG00000040084_gR116f,0.2809756097560976,0.15951219512195122,0.09902439024390244,0.12975609756097561,0.04975609756097561,0.04829268292682927,0.08682926829268298,0.1458536585365854,LessEq_2bp
ENSMUSG00000040084_gR117f,0.29333333333333333,0.1548717948717949,0.09179487179487182,0.1153846153846154,0.0794871794871795,0.050769230769230775,0.11076923076923087,0.1035897435897436,LessEq_2bp
ENSMUSG00000029361_gR211f,0.152,0.104,0.20800000000000002,0.164,0.052000000000000005,0.05600000000000001,0.10800000000000004,0.15600000000000003,5bp_6bp
ENSMUSG00000029361_gR305r,0.22,0.18,0.1,0.08,0.18,0.04,0.08,0.12,LessEq_2bp
ENSMUSG00000029361_gR391f,0.16,0.1,0.04,0.02,0.38,0.13999999999999999,0.12000000000000001,0.04,9bp_11bp
ENSMUSG00000025551_gR468r,0.11555555555555556,0.16000000000000003,0.1933333333333333,0.05777777777777779,0.18444444444444444,0.05777777777777779,0.08444444444444446,0.14666666666666667,5bp_6bp
ENSMUSG00000025551_gR131f,0.14551724137931035,0.12482758620689657,0.06344827586206897,0.10689655172413794,0.26758620689655177,0.03931034482758621,0.07931034482758621,0.17310344827586208,9bp_11bp
ENSMUSG00000025551_gR22r,0.14666666666666667,0.41333333333333333,0.11333333333333334,0.02444444444444445,0.031111111111111117,0.07111111111111112,0.07777777777777778,0.12222222222222223,3bp_4bp
ENSMUSG00000027305_gR274f,0.2154545454545455,0.12181818181818183,0.04636363636363636,0.1009090909090909,0.17272727272727273,0.09272727272727273,0.07090909090909091,0.17909090909090908,LessEq_2bp
ENSMUSG00000027305_gR169r,0.08666666666666668,0.09272727272727273,0.1424242424242424,0.11515151515151513,0.30121212121212126,0.023636363636363636,0.08545454545454545,0.1527272727272727,9bp_11bp
ENSMUSG00000032511_gR481f,0.11599999999999999,0.136,0.388,0.055999999999999994,0.104,0.04,0.09200000000000001,0.068,5bp_6bp
ENSMUSG00000032511_gR425f,0.29,0.14,0.06,0.18,0.08,0.03,0.11000000000000001,0.11,LessEq_2bp
ENSMUSG00000032511_gR406r,0.31227272727272726,0.13863636363636364,0.13136363636363638,0.05409090909090909,0.09272727272727274,0.062272727272727285,0.14136363636363644,0.06727272727272728,LessEq_2bp
ENSMUSG00000027298_gR19r,0.23771428571428574,0.12914285714285714,0.07028571428571428,0.104,0.2005714285714286,0.10114285714285715,0.09771428571428567,0.05942857142857143,LessEq_2bp
ENSMUSG00000027298_gR74f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000027298_gR151r,0.11240506329113924,0.13367088607594937,0.045063291139240506,0.0939240506329114,0.11088607594936709,0.11063291139240507,0.16936708860759517,0.22405063291139238,Insertion
ENSMUSG00000034115_gR351f,0.115,0.245,0.15000000000000002,0.075,0.095,0.10500000000000001,0.09999999999999999,0.11499999999999999,3bp_4bp
ENSMUSG00000034115_gR236r,0.11066666666666668,0.10266666666666667,0.19333333333333336,0.19333333333333333,0.22799999999999998,0.04533333333333334,0.08800000000000001,0.03866666666666667,9bp_11bp
ENSMUSG00000034115_gR205f,0.317,0.07200000000000001,0.227,0.15100000000000002,0.04000000000000001,0.028,0.08600000000000003,0.07900000000000001,LessEq_2bp
ENSMUSG00000043207_gR300r,0.10875000000000001,0.07375000000000001,0.08125,0.14750000000000002,0.04125000000000001,0.3162499999999999,0.12875000000000006,0.10250000000000001,12bp_14bp
ENSMUSG00000043207_gR193f,0.14999999999999997,0.12500000000000003,0.405,0.057499999999999996,0.0325,0.11250000000000002,0.08500000000000002,0.0325,5bp_6bp
ENSMUSG00000043207_gR141r,0.16000000000000003,0.14,0.09454545454545454,0.38363636363636366,0.04,0.029090909090909094,0.10181818181818178,0.05090909090909091,7bp_8bp
ENSMUSG00000030654_gR480f,0.3728,0.09760000000000002,0.18079999999999996,0.044000000000000004,0.09119999999999998,0.0736,0.10959999999999996,0.0304,LessEq_2bp
ENSMUSG00000030654_gR398f,0.1423529411764706,0.10470588235294118,0.07294117647058823,0.12705882352941178,0.12705882352941178,0.24000000000000002,0.11294117647058818,0.07294117647058823,12bp_14bp
ENSMUSG00000030654_gR59r,0.11435897435897435,0.44051282051282054,0.035897435897435895,0.04461538461538461,0.045128205128205125,0.11948717948717953,0.05897435897435895,0.14102564102564102,3bp_4bp
ENSMUSG00000024234_gR36f,0.20625000000000002,0.34208333333333324,0.07916666666666668,0.06791666666666667,0.04416666666666667,0.02666666666666667,0.11541666666666665,0.11833333333333332,3bp_4bp
ENSMUSG00000024234_gR288f,0.0808,0.1472,0.044,0.030399999999999996,0.108,0.456,0.05520000000000002,0.0784,12bp_14bp
ENSMUSG00000024234_gR327r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000025579_gR300r,0.08736842105263158,0.20877192982456141,0.03649122807017544,0.3554385964912281,0.15403508771929827,0.014736842105263158,0.038947368421052626,0.10421052631578948,7bp_8bp
ENSMUSG00000025579_gR422f,0.1,0.08,0.22000000000000003,0.06,0.12,0.02,0.31000000000000005,0.09,More_15bp
ENSMUSG00000025579_gR435r,0.18000000000000002,0.2,0.06,0.0,0.28,0.04,0.04,0.2,9bp_11bp
ENSMUSG00000079110_gR80f,0.14363636363636365,0.2345454545454546,0.17818181818181822,0.08000000000000002,0.06181818181818182,0.05636363636363636,0.18727272727272729,0.058181818181818175,3bp_4bp
ENSMUSG00000079110_gR81f,0.06727272727272728,0.07818181818181819,0.4745454545454545,0.09636363636363637,0.08363636363636365,0.05090909090909091,0.10545454545454547,0.04363636363636364,5bp_6bp
ENSMUSG00000079110_gR329f,0.11599999999999999,0.1,0.088,0.244,0.128,0.06000000000000001,0.07600000000000003,0.188,7bp_8bp
ENSMUSG00000090100_gR226f,0.09096774193548388,0.0696774193548387,0.4825806451612903,0.04,0.07161290322580646,0.035483870967741936,0.08451612903225805,0.12516129032258064,5bp_6bp
ENSMUSG00000090100_gR40r,0.17,0.14,0.08,0.19,0.11,0.08,0.09,0.14,7bp_8bp
ENSMUSG00000090100_gR23r,0.1831578947368421,0.33999999999999997,0.09157894736842107,0.049473684210526316,0.07684210526315788,0.031578947368421054,0.06842105263157894,0.15894736842105267,3bp_4bp
ENSMUSG00000039887_gR36f,0.03555555555555556,0.02444444444444445,0.6777777777777778,0.060000000000000005,0.03777777777777778,0.07555555555555557,0.062222222222222234,0.026666666666666672,5bp_6bp
ENSMUSG00000039887_gR85r,0.048,0.14100000000000001,0.10800000000000001,0.236,0.19899999999999998,0.04000000000000001,0.033,0.195,7bp_8bp
ENSMUSG00000039887_gR323f,0.3220338983050848,0.12237288135593219,0.057627118644067804,0.1111864406779661,0.07423728813559322,0.06677966101694915,0.18372881355932197,0.062033898305084746,LessEq_2bp
ENSMUSG00000027559_gR46r,0.16688524590163933,0.40885245901639344,0.027868852459016397,0.0921311475409836,0.07081967213114752,0.02885245901639344,0.07901639344262293,0.12557377049180327,3bp_4bp
ENSMUSG00000027559_gR348f,0.24,0.06,0.02,0.32,0.0,0.06,0.1,0.19999999999999998,7bp_8bp
ENSMUSG00000074001_gR63r,0.194,0.060000000000000005,0.032,0.32400000000000007,0.132,0.036000000000000004,0.10000000000000003,0.122,7bp_8bp
ENSMUSG00000074001_gR136r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000074001_gR277f,0.060000000000000005,0.05500000000000001,0.415,0.10500000000000001,0.1,0.115,0.12000000000000001,0.03,5bp_6bp
ENSMUSG00000033396_gR253r,0.045,0.19,0.2175,0.08250000000000002,0.27,0.11,0.04500000000000001,0.04,9bp_11bp
ENSMUSG00000033396_gR162f,0.22,0.15866666666666668,0.04,0.06933333333333333,0.14133333333333334,0.07066666666666668,0.152,0.14800000000000002,LessEq_2bp
ENSMUSG00000033396_gR70r,0.21166666666666667,0.07666666666666666,0.3416666666666667,0.035,0.06,0.056666666666666664,0.15,0.06833333333333333,5bp_6bp
ENSMUSG00000066235_gR381r,0.21,0.13,0.06499999999999999,0.07500000000000001,0.32,0.02,0.06,0.12000000000000001,9bp_11bp
ENSMUSG00000066235_gR142f,0.1275,0.034999999999999996,0.15000000000000002,0.04750000000000001,0.3975,0.055,0.12000000000000002,0.0675,9bp_11bp
ENSMUSG00000066235_gR34r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000034620_gR472f,0.17200000000000001,0.3360000000000001,0.15600000000000003,0.028,0.128,0.096,0.048000000000000015,0.036000000000000004,3bp_4bp
ENSMUSG00000034620_gR257r,0.25,0.126,0.22800000000000004,0.06200000000000001,0.07800000000000001,0.062,0.08200000000000003,0.112,LessEq_2bp
ENSMUSG00000034620_gR129r,0.09310344827586206,0.07310344827586206,0.25448275862068964,0.2613793103448276,0.09310344827586206,0.05241379310344827,0.12827586206896555,0.04413793103448276,7bp_8bp
ENSMUSG00000032540_gR111f,0.2057142857142857,0.05714285714285715,0.3485714285714286,0.02,0.022857142857142857,0.09714285714285717,0.08000000000000002,0.1685714285714286,5bp_6bp
ENSMUSG00000032540_gR272r,0.21000000000000002,0.16999999999999998,0.049999999999999996,0.11,0.125,0.1,0.08,0.155,LessEq_2bp
ENSMUSG00000071176_gR183r,0.1742857142857143,0.1628571428571429,0.03142857142857143,0.37142857142857144,0.04285714285714286,0.12857142857142856,0.02857142857142857,0.060000000000000005,7bp_8bp
ENSMUSG00000071176_gR332r,0.1496296296296296,0.1511111111111111,0.1488888888888889,0.0837037037037037,0.10666666666666667,0.05333333333333334,0.24222222222222217,0.06444444444444444,More_15bp
ENSMUSG00000071176_gR491f,0.07833333333333332,0.04,0.023333333333333334,0.32499999999999996,0.030000000000000002,0.2666666666666666,0.04666666666666665,0.19,7bp_8bp
